settlement,demand,rrp
2026-07-02 02:55:00,4651.4,-6.98
2026-07-02 03:00:00,4655.07,-6.6
2026-07-02 03:05:00,4607.06,-6.6
2026-07-02 03:10:00,4586.5,-6.78
2026-07-02 03:15:00,4567.43,-6.6
2026-07-02 03:20:00,4556.21,-6.91
2026-07-02 03:25:00,4535.95,-6.6
2026-07-02 03:30:00,4604.88,-6.51
2026-07-02 03:35:00,4609.54,-6.51
2026-07-02 03:40:00,4611.45,-6.58
2026-07-02 03:45:00,4536.89,-6.73
2026-07-02 03:50:00,4617.29,-6.76
2026-07-02 03:55:00,4622.35,-6.78
2026-07-02 04:00:00,4627.57,-7.74
2026-07-02 04:05:00,4641.48,-7.06
2026-07-02 04:10:00,4596.29,-6.6
2026-07-02 04:15:00,4635.69,-6.6
2026-07-02 04:20:00,4609.72,-8.07
2026-07-02 04:25:00,4558.09,-7.0
2026-07-02 04:30:00,4615.54,-6.6
2026-07-02 04:35:00,4639.38,-11.0
2026-07-02 04:40:00,4653.84,-7.74
2026-07-02 04:45:00,4676.59,-6.84
2026-07-02 04:50:00,4503.92,-12.75
2026-07-02 04:55:00,4605.32,-6.89
2026-07-02 05:00:00,4587.11,-7.74
2026-07-02 05:05:00,4675.91,-6.6
2026-07-02 05:10:00,4727.97,-6.6
2026-07-02 05:15:00,4865.36,-6.84
2026-07-02 05:20:00,4813.35,-6.86
2026-07-02 05:25:00,4968.06,-7.0
2026-07-02 05:30:00,4990.58,-6.92
2026-07-02 05:35:00,5011.76,-7.0
2026-07-02 05:40:00,5122.69,-6.6
2026-07-02 05:45:00,5110.62,-6.98
2026-07-02 05:50:00,5082.12,-6.94
2026-07-02 05:55:00,5205.94,-6.6
2026-07-02 06:00:00,5205.05,-6.51
2026-07-02 06:05:00,5322.69,-6.6
2026-07-02 06:10:00,5460.41,-6.6
2026-07-02 06:15:00,5512.72,-6.51
2026-07-02 06:20:00,5582.51,-6.51
2026-07-02 06:25:00,5680.52,-6.51
2026-07-02 06:30:00,5775.5,-6.51
2026-07-02 06:35:00,5728.54,-6.51
2026-07-02 06:40:00,5861.14,-6.51
2026-07-02 06:45:00,5912.46,-6.51
2026-07-02 06:50:00,5983.2,-6.51
2026-07-02 06:55:00,6058.73,-2.99
2026-07-02 07:00:00,6177.16,-2.99
2026-07-02 07:05:00,6244.99,-2.99
2026-07-02 07:10:00,6337.85,-1.15
2026-07-02 07:15:00,6435.91,-1.15
2026-07-02 07:20:00,6559.05,-1.15
2026-07-02 07:25:00,6511.33,-1.15
2026-07-02 07:30:00,6555.24,-6.51
2026-07-02 07:35:00,6591.2,-6.51
2026-07-02 07:40:00,6642.38,-2.99
2026-07-02 07:45:00,6724.24,-1.15
2026-07-02 07:50:00,6696.26,-1.15
2026-07-02 07:55:00,6798.25,-1.15
2026-07-02 08:00:00,6842.72,-1.15
2026-07-02 08:05:00,6868.64,2.54
2026-07-02 08:10:00,6862.88,5.92
2026-07-02 08:15:00,6916.5,7.52
2026-07-02 08:20:00,6882.01,10.5
2026-07-02 08:25:00,6959.82,10.65
2026-07-02 08:30:00,6988.64,10.5
2026-07-02 08:35:00,6994.82,8.8
2026-07-02 08:40:00,7067.75,8.94
2026-07-02 08:45:00,7032.62,45.91
2026-07-02 08:50:00,7011.77,46.5
2026-07-02 08:55:00,7142.83,56.67
2026-07-02 09:00:00,7201.36,10.5
2026-07-02 09:05:00,7104.07,-4.67
2026-07-02 09:10:00,7176.17,10.5
2026-07-02 09:15:00,7136.74,10.5
2026-07-02 09:20:00,7127.67,10.5
2026-07-02 09:25:00,7109.28,10.65
2026-07-02 09:30:00,7119.77,7.95
2026-07-02 09:35:00,7037.78,5.08
2026-07-02 09:40:00,7004.27,-1.15
2026-07-02 09:45:00,6985.02,5.08
2026-07-02 09:50:00,6894.29,-6.75
2026-07-02 09:55:00,6910.97,-1.15
2026-07-02 10:00:00,6828.57,-1.15
2026-07-02 10:05:00,6867.2,-1.1
2026-07-02 10:10:00,6906.71,0.0
2026-07-02 10:15:00,6898.51,-1.15
2026-07-02 10:20:00,6930.23,-1.15
2026-07-02 10:25:00,6816.61,-1.15
2026-07-02 10:30:00,6792.83,-1.15
2026-07-02 10:35:00,6835.53,-1.1
2026-07-02 10:40:00,6849.48,0.0
2026-07-02 10:45:00,6846.28,-1.15
2026-07-02 10:50:00,6895.81,-1.15
2026-07-02 10:55:00,6852.69,-1.15
2026-07-02 11:00:00,6842.13,-1.15
2026-07-02 11:05:00,6800.14,-5.0
2026-07-02 11:10:00,7035.88,0.01
2026-07-02 11:15:00,7063.51,6.27
2026-07-02 11:20:00,7067.78,5.08
2026-07-02 11:25:00,7099.97,10.5
2026-07-02 11:30:00,7091.12,20.92
2026-07-02 11:35:00,7043.33,-24.88
2026-07-02 11:40:00,7119.54,10.5
2026-07-02 11:45:00,7078.72,8.94
2026-07-02 11:50:00,7063.83,10.5
2026-07-02 11:55:00,6967.23,-13.99
2026-07-02 12:00:00,7010.13,-2.99
2026-07-02 12:05:00,7017.44,5.08
2026-07-02 12:10:00,7092.34,10.65
2026-07-02 12:15:00,7087.11,79.72
2026-07-02 12:20:00,7143.63,10.5
2026-07-02 12:25:00,7200.13,10.5
2026-07-02 12:30:00,7078.58,79.72
2026-07-02 12:35:00,7165.82,10.65
2026-07-02 12:40:00,7143.06,-6.8
2026-07-02 12:45:00,7217.34,10.5
2026-07-02 12:50:00,7291.67,10.5
2026-07-02 12:55:00,7280.32,83.66
2026-07-02 13:00:00,7186.15,10.65
2026-07-02 13:05:00,7256.45,8.94
2026-07-02 13:10:00,7318.05,10.5
2026-07-02 13:15:00,7344.6,10.5
2026-07-02 13:20:00,7333.91,10.5
2026-07-02 13:25:00,7195.91,-7.74
2026-07-02 13:30:00,7161.02,-3.07
2026-07-02 13:35:00,7129.54,-5.58
2026-07-02 13:40:00,7129.81,-5.0
2026-07-02 13:45:00,7013.38,-1.15
2026-07-02 13:50:00,6992.86,-5.0
2026-07-02 13:55:00,7016.89,-1.15
2026-07-02 14:00:00,7003.87,-1.15
2026-07-02 14:05:00,6949.02,-6.51
2026-07-02 14:10:00,6862.13,-5.0
2026-07-02 14:15:00,6809.65,-5.0
2026-07-02 14:20:00,6867.33,-5.39
2026-07-02 14:25:00,6905.04,-5.25
2026-07-02 14:30:00,6909.49,-6.51
2026-07-02 14:35:00,6927.34,-7.14
2026-07-02 14:40:00,6963.41,-7.23
2026-07-02 14:45:00,6990.02,-6.51
2026-07-02 14:50:00,6955.09,-6.6
2026-07-02 14:55:00,7003.45,-5.0
2026-07-02 15:00:00,6982.65,-1.11
2026-07-02 15:05:00,7061.34,-0.33
2026-07-02 15:10:00,6997.51,-3.33
2026-07-02 15:15:00,7111.66,-2.72
2026-07-02 15:20:00,7125.4,0.0
2026-07-02 15:25:00,7104.92,0.0
2026-07-02 15:30:00,7164.26,10.5
2026-07-02 15:35:00,7155.72,10.5
2026-07-02 15:40:00,7242.3,0.0
2026-07-02 15:45:00,7343.98,10.5
2026-07-02 15:50:00,7408.12,48.85
2026-07-02 15:55:00,7479.47,62.69
2026-07-02 16:00:00,7485.99,110.34
2026-07-02 16:05:00,7512.25,56.76
2026-07-02 16:10:00,7567.01,35.31
2026-07-02 16:15:00,7568.17,32.73
2026-07-02 16:20:00,7624.8,50.39
2026-07-02 16:25:00,7710.84,88.04
2026-07-02 16:30:00,7682.96,56.79
2026-07-02 16:35:00,7714.73,56.9
2026-07-02 16:40:00,7806.35,78.74
2026-07-02 16:45:00,7847.62,72.8
2026-07-02 16:50:00,7870.17,72.8
2026-07-02 16:55:00,7919.97,179.75
2026-07-02 17:00:00,7852.88,10.65
2026-07-02 17:05:00,7929.4,53.66
2026-07-02 17:10:00,7971.13,53.66
2026-07-02 17:15:00,7928.0,50.9
2026-07-02 17:20:00,8083.13,56.79
2026-07-02 17:25:00,8092.1,54.23
2026-07-02 17:30:00,8127.24,55.43
2026-07-02 17:35:00,8176.55,56.78
2026-07-02 17:40:00,8213.19,74.12
2026-07-02 17:45:00,8198.8,53.66
2026-07-02 17:50:00,8135.27,53.66
2026-07-02 17:55:00,8138.72,10.65
2026-07-02 18:00:00,8246.49,56.91
2026-07-02 18:05:00,8210.47,53.66
2026-07-02 18:10:00,8154.34,56.67
2026-07-02 18:15:00,8137.48,90.7
2026-07-02 18:20:00,8218.26,53.66
2026-07-02 18:25:00,8062.46,10.5
2026-07-02 18:30:00,8041.93,10.5
2026-07-02 18:35:00,8095.31,46.5
2026-07-02 18:40:00,8024.8,10.5
2026-07-02 18:45:00,7991.78,9.71
2026-07-02 18:50:00,7901.91,8.94
2026-07-02 18:55:00,7969.33,11.65
2026-07-02 19:00:00,7965.75,10.73
2026-07-02 19:05:00,7915.4,20.68
2026-07-02 19:10:00,7927.19,11.68
2026-07-02 19:15:00,7900.93,10.5
2026-07-02 19:20:00,7888.33,10.5
2026-07-02 19:25:00,7817.18,10.5
2026-07-02 19:30:00,7781.68,10.5
2026-07-02 19:35:00,7830.16,10.5
2026-07-02 19:40:00,7837.65,46.5
2026-07-02 19:45:00,7843.59,10.8
2026-07-02 19:50:00,7814.96,10.5
2026-07-02 19:55:00,7801.78,10.5
2026-07-02 20:00:00,7756.73,10.94
2026-07-02 20:05:00,7638.95,8.69
2026-07-02 20:10:00,7613.81,10.5
2026-07-02 20:15:00,7594.26,10.83
2026-07-02 20:20:00,7587.6,10.65
2026-07-02 20:25:00,7510.12,10.5
2026-07-02 20:30:00,7515.63,9.82
2026-07-02 20:35:00,7479.11,10.5
2026-07-02 20:40:00,7412.64,9.88
2026-07-02 20:45:00,7313.44,0.08
2026-07-02 20:50:00,7258.45,0.08
2026-07-02 20:55:00,7218.32,0.08
2026-07-02 21:00:00,7114.7,0.08
2026-07-02 21:05:00,7082.28,0.08
2026-07-02 21:10:00,7051.31,0.18
2026-07-02 21:15:00,7005.83,0.18
2026-07-02 21:20:00,7047.0,8.73
2026-07-02 21:25:00,7016.02,5.08
2026-07-02 21:30:00,6920.61,0.17
2026-07-02 21:35:00,6899.88,5.08
2026-07-02 21:40:00,6941.13,10.48
2026-07-02 21:45:00,6865.59,5.08
2026-07-02 21:50:00,6843.97,8.94
2026-07-02 21:55:00,6784.28,5.62
2026-07-02 22:00:00,6618.12,-4.7
2026-07-02 22:05:00,6517.34,-1.1
2026-07-02 22:10:00,6590.99,10.5
2026-07-02 22:15:00,6578.14,5.08
2026-07-02 22:20:00,6523.39,0.08
2026-07-02 22:25:00,6491.51,0.02
2026-07-02 22:30:00,6405.58,-0.83
2026-07-02 22:35:00,6343.07,-1.1
2026-07-02 22:40:00,6229.18,-1.1
2026-07-02 22:45:00,6198.18,-1.1
2026-07-02 22:50:00,6099.87,-1.1
2026-07-02 22:55:00,6106.76,-1.15
2026-07-02 23:00:00,6092.45,-1.1
2026-07-02 23:05:00,5988.13,-1.15
2026-07-02 23:10:00,6096.39,-1.15
2026-07-02 23:15:00,6153.16,-1.15
2026-07-02 23:20:00,6120.21,-1.15
2026-07-02 23:25:00,6002.42,-1.15
2026-07-02 23:30:00,5962.67,-1.15
2026-07-02 23:35:00,5983.91,-1.15
2026-07-02 23:40:00,5916.82,-1.15
2026-07-02 23:45:00,5888.85,-1.15
2026-07-02 23:50:00,5763.17,-1.15
2026-07-02 23:55:00,5731.17,-1.15
2026-07-03 00:00:00,5690.49,-1.15
2026-07-03 00:05:00,5684.37,-1.15
2026-07-03 00:10:00,5642.0,-1.15
2026-07-03 00:15:00,5632.17,-1.15
2026-07-03 00:20:00,5606.69,-1.15
2026-07-03 00:25:00,5575.54,-1.15
2026-07-03 00:30:00,5518.46,-4.7
2026-07-03 00:35:00,5468.92,-2.99
2026-07-03 00:40:00,5452.67,-2.99
2026-07-03 00:45:00,5398.67,-5.0
2026-07-03 00:50:00,5382.42,-6.51
2026-07-03 00:55:00,5385.1,-4.79
2026-07-03 01:00:00,5359.81,-5.0
2026-07-03 01:05:00,5317.11,-5.0
2026-07-03 01:10:00,5281.57,-5.0
2026-07-03 01:15:00,5243.38,-4.67
2026-07-03 01:20:00,5268.53,-3.26
2026-07-03 01:25:00,5242.09,-5.0
2026-07-03 01:30:00,5232.49,-5.0
2026-07-03 01:35:00,5214.11,-5.0
2026-07-03 01:40:00,5184.09,-5.0
2026-07-03 01:45:00,5088.9,-6.51
2026-07-03 01:50:00,5063.8,-6.51
2026-07-03 01:55:00,5101.53,-6.51
2026-07-03 02:00:00,5080.38,-6.51
2026-07-03 02:05:00,4984.76,-6.6
2026-07-03 02:10:00,5057.49,-6.51
2026-07-03 02:15:00,5017.95,-6.6
2026-07-03 02:20:00,4936.96,-6.6
2026-07-03 02:25:00,4903.32,-6.6
2026-07-03 02:30:00,4954.81,-6.6
2026-07-03 02:35:00,4958.95,-6.51
2026-07-03 02:40:00,4863.71,-7.46
2026-07-03 02:45:00,4895.99,-7.61
2026-07-03 02:50:00,4919.58,-6.51
2026-07-03 02:55:00,4895.54,-6.51
2026-07-03 03:00:00,4820.38,-7.59
2026-07-03 03:05:00,4883.25,-6.51
2026-07-03 03:10:00,4900.95,-6.6
2026-07-03 03:15:00,4910.98,-6.51
2026-07-03 03:20:00,4900.12,-6.51
2026-07-03 03:25:00,4843.35,-7.51
2026-07-03 03:30:00,4804.35,-7.61
2026-07-03 03:35:00,4877.24,-6.6
2026-07-03 03:40:00,4878.41,-7.03
2026-07-03 03:45:00,4793.14,-6.97
2026-07-03 03:50:00,4793.63,-6.6
2026-07-03 03:55:00,4818.26,-7.5
2026-07-03 04:00:00,4838.73,-7.49
2026-07-03 04:05:00,4848.75,-6.6
2026-07-03 04:10:00,4806.6,-6.99
2026-07-03 04:15:00,4808.44,-6.6
2026-07-03 04:20:00,4887.64,-6.51
2026-07-03 04:25:00,4899.62,-7.36
2026-07-03 04:30:00,4844.22,-7.25
2026-07-03 04:35:00,4866.48,-7.17
2026-07-03 04:40:00,5001.9,-7.31
2026-07-03 04:45:00,4983.68,-7.51
2026-07-03 04:50:00,4989.14,-7.37
2026-07-03 04:55:00,5035.56,-6.6
2026-07-03 05:00:00,4983.38,-6.51
2026-07-03 05:05:00,5078.84,-6.6
2026-07-03 05:10:00,5161.97,-5.0
2026-07-03 05:15:00,5159.37,-2.99
2026-07-03 05:20:00,5182.94,-6.51
2026-07-03 05:25:00,5270.5,-6.51
2026-07-03 05:30:00,5333.28,-6.51
2026-07-03 05:35:00,5364.58,-6.6
2026-07-03 05:40:00,5340.27,-6.6
2026-07-03 05:45:00,5390.37,-6.51
2026-07-03 05:50:00,5475.18,-6.51
2026-07-03 05:55:00,5533.27,-2.99
2026-07-03 06:00:00,5570.77,-2.99
2026-07-03 06:05:00,5639.13,-6.51
2026-07-03 06:10:00,5812.65,-1.15
2026-07-03 06:15:00,5924.29,-1.15
2026-07-03 06:20:00,5980.13,-1.15
2026-07-03 06:25:00,6072.56,-1.15
2026-07-03 06:30:00,6058.11,-1.15
2026-07-03 06:35:00,6104.45,-1.15
2026-07-03 06:40:00,6219.9,-1.1
2026-07-03 06:45:00,6288.57,-1.1
2026-07-03 06:50:00,6445.79,0.0
2026-07-03 06:55:00,6509.5,0.0
2026-07-03 07:00:00,6610.57,0.01
2026-07-03 07:05:00,6683.95,8.6
2026-07-03 07:10:00,6780.14,33.89
2026-07-03 07:15:00,6856.11,8.94
2026-07-03 07:20:00,6951.97,18.32
2026-07-03 07:25:00,7055.17,46.5
2026-07-03 07:30:00,7105.28,87.13
2026-07-03 07:35:00,7062.76,10.65
2026-07-03 07:40:00,7172.39,47.02
2026-07-03 07:45:00,7265.57,58.64
2026-07-03 07:50:00,7284.64,57.71
2026-07-03 07:55:00,7400.28,58.64
2026-07-03 08:00:00,7384.52,46.5
2026-07-03 08:05:00,7473.67,33.89
2026-07-03 08:10:00,7552.47,48.21
2026-07-03 08:15:00,7579.62,62.69
2026-07-03 08:20:00,7533.29,70.71
2026-07-03 08:25:00,7484.41,46.5
2026-07-03 08:30:00,7553.62,46.5
2026-07-03 08:35:00,7572.6,62.72
2026-07-03 08:40:00,7575.49,54.64
2026-07-03 08:45:00,7475.67,0.0
2026-07-03 08:50:00,7420.33,-10.6
2026-07-03 08:55:00,7400.08,10.13
2026-07-03 09:00:00,7379.71,0.0
2026-07-03 09:05:00,7310.8,10.5
2026-07-03 09:10:00,7239.16,-7.74
2026-07-03 09:15:00,7222.32,-7.74
2026-07-03 09:20:00,7188.52,0.01
2026-07-03 09:25:00,7087.07,0.01
2026-07-03 09:30:00,7007.24,-7.74
2026-07-03 09:35:00,7012.25,-0.55
2026-07-03 09:40:00,6984.09,0.01
2026-07-03 09:45:00,6942.14,-1.15
2026-07-03 09:50:00,6905.97,0.01
2026-07-03 09:55:00,6964.0,8.94
2026-07-03 10:00:00,7074.17,8.94
2026-07-03 10:05:00,6998.04,8.94
2026-07-03 10:10:00,7043.85,-0.02
2026-07-03 10:15:00,7044.02,-0.37
2026-07-03 10:20:00,6992.64,0.01
2026-07-03 10:25:00,7019.03,7.89
2026-07-03 10:30:00,7016.47,5.08
2026-07-03 10:35:00,6945.02,0.08
2026-07-03 10:40:00,6946.97,10.5
2026-07-03 10:45:00,6917.46,8.94
2026-07-03 10:50:00,6906.8,10.5
2026-07-03 10:55:00,6790.65,8.57
2026-07-03 11:00:00,6735.11,-12.75
2026-07-03 11:05:00,6843.39,0.08
2026-07-03 11:10:00,6969.35,10.5
2026-07-03 11:15:00,7066.72,10.5
2026-07-03 11:20:00,7066.39,10.5
2026-07-03 11:25:00,7057.8,10.66
2026-07-03 11:30:00,7173.06,33.51
2026-07-03 11:35:00,7178.4,33.51
2026-07-03 11:40:00,7144.91,32.04
2026-07-03 11:45:00,7099.69,18.44
2026-07-03 11:50:00,7050.95,10.5
2026-07-03 11:55:00,6993.68,8.94
2026-07-03 12:00:00,7027.33,10.5
2026-07-03 12:05:00,7038.74,11.68
2026-07-03 12:10:00,7043.9,10.65
2026-07-03 12:15:00,7022.2,8.94
2026-07-03 12:20:00,6995.99,8.81
2026-07-03 12:25:00,6971.12,8.94
2026-07-03 12:30:00,6905.62,8.81
2026-07-03 12:35:00,6866.8,5.08
2026-07-03 12:40:00,6828.77,0.08
2026-07-03 12:45:00,6820.52,5.08
2026-07-03 12:50:00,6848.32,2.64
2026-07-03 12:55:00,6733.75,0.08
2026-07-03 13:00:00,6606.27,0.01
2026-07-03 13:05:00,6564.37,0.02
2026-07-03 13:10:00,6604.67,0.01
2026-07-03 13:15:00,6643.91,-0.7
2026-07-03 13:20:00,6564.74,-1.15
2026-07-03 13:25:00,6511.22,0.0
2026-07-03 13:30:00,6562.58,0.06
2026-07-03 13:35:00,6474.44,0.0
2026-07-03 13:40:00,6490.74,0.0
2026-07-03 13:45:00,6448.85,0.0
2026-07-03 13:50:00,6350.19,0.0
2026-07-03 13:55:00,6352.94,0.0
2026-07-03 14:00:00,6267.16,0.0
2026-07-03 14:05:00,6173.46,-1.15
2026-07-03 14:10:00,6030.04,-1.15
2026-07-03 14:15:00,6044.14,-1.15
2026-07-03 14:20:00,6042.2,-1.15
2026-07-03 14:25:00,6000.5,-1.15
2026-07-03 14:30:00,6071.42,0.0
2026-07-03 14:35:00,6074.44,0.01
2026-07-03 14:40:00,6109.56,0.01
2026-07-03 14:45:00,6075.72,0.0
2026-07-03 14:50:00,6068.25,0.0
2026-07-03 14:55:00,6163.96,0.0
2026-07-03 15:00:00,6154.1,-1.15
2026-07-03 15:05:00,6261.27,0.06
2026-07-03 15:10:00,6194.5,0.01
2026-07-03 15:15:00,6210.78,0.0
2026-07-03 15:20:00,6281.89,0.0
2026-07-03 15:25:00,6266.04,0.02
2026-07-03 15:30:00,6198.44,14.5
2026-07-03 15:35:00,6352.66,22.26
2026-07-03 15:40:00,6348.3,27.05
2026-07-03 15:45:00,6447.78,0.08
2026-07-03 15:50:00,6431.11,8.94
2026-07-03 15:55:00,6614.02,10.5
2026-07-03 16:00:00,6641.78,10.5
2026-07-03 16:05:00,6759.98,36.67
2026-07-03 16:10:00,6772.14,44.0
2026-07-03 16:15:00,6745.16,47.19
2026-07-03 16:20:00,6880.01,58.49
2026-07-03 16:25:00,6906.22,58.49
2026-07-03 16:30:00,6932.09,58.49
2026-07-03 16:35:00,6996.49,58.49
2026-07-03 16:40:00,7042.71,58.49
2026-07-03 16:45:00,7125.08,52.51
2026-07-03 16:50:00,7115.86,52.27
2026-07-03 16:55:00,7226.11,58.49
2026-07-03 17:00:00,7353.09,86.36
2026-07-03 17:05:00,7397.69,81.98
2026-07-03 17:10:00,7386.64,70.12
2026-07-03 17:15:00,7499.93,58.49
2026-07-03 17:20:00,7463.17,58.49
2026-07-03 17:25:00,7606.41,62.47
2026-07-03 17:30:00,7603.91,62.28
2026-07-03 17:35:00,7686.61,58.5
2026-07-03 17:40:00,7677.3,80.5
2026-07-03 17:45:00,7691.15,74.52
2026-07-03 17:50:00,7756.72,74.75
2026-07-03 17:55:00,7774.58,73.83
2026-07-03 18:00:00,7751.27,73.71
2026-07-03 18:05:00,7739.68,71.25
2026-07-03 18:10:00,7773.42,75.84
2026-07-03 18:15:00,7768.37,77.49
2026-07-03 18:20:00,7710.38,72.02
2026-07-03 18:25:00,7747.1,70.28
2026-07-03 18:30:00,7782.3,74.75
2026-07-03 18:35:00,7753.12,69.34
2026-07-03 18:40:00,7606.0,68.21
2026-07-03 18:45:00,7594.13,67.6
2026-07-03 18:50:00,7554.38,68.68
2026-07-03 18:55:00,7600.9,75.39
2026-07-03 19:00:00,7572.18,69.72
2026-07-03 19:05:00,7496.66,71.25
2026-07-03 19:10:00,7547.8,71.25
2026-07-03 19:15:00,7451.07,71.25
2026-07-03 19:20:00,7446.31,71.4
2026-07-03 19:25:00,7387.26,71.34
2026-07-03 19:30:00,7357.96,73.07
2026-07-03 19:35:00,7374.79,74.75
2026-07-03 19:40:00,7344.18,71.32
2026-07-03 19:45:00,7329.39,73.58
2026-07-03 19:50:00,7320.7,75.04
2026-07-03 19:55:00,7331.64,80.5
2026-07-03 20:00:00,7340.36,80.5
2026-07-03 20:05:00,7272.28,71.46
2026-07-03 20:10:00,7185.72,72.62
2026-07-03 20:15:00,7191.8,71.25
2026-07-03 20:20:00,7147.81,75.98
2026-07-03 20:25:00,7205.57,76.17
2026-07-03 20:30:00,7244.69,76.12
2026-07-03 20:35:00,7210.2,74.75
2026-07-03 20:40:00,7234.32,76.53
2026-07-03 20:45:00,7138.94,75.75
2026-07-03 20:50:00,7155.29,78.64
2026-07-03 20:55:00,7059.34,77.29
2026-07-03 21:00:00,7041.17,80.5
2026-07-03 21:05:00,6979.5,77.75
2026-07-03 21:10:00,7038.24,78.92
2026-07-03 21:15:00,6995.6,80.5
2026-07-03 21:20:00,6960.1,74.75
2026-07-03 21:25:00,6881.06,74.75
2026-07-03 21:30:00,6858.04,78.88
2026-07-03 21:35:00,6836.69,77.84
2026-07-03 21:40:00,6777.77,79.56
2026-07-03 21:45:00,6651.65,75.37
2026-07-03 21:50:00,6652.76,68.87
2026-07-03 21:55:00,6616.31,74.75
2026-07-03 22:00:00,6519.05,68.3
2026-07-03 22:05:00,6553.4,74.75
2026-07-03 22:10:00,6521.85,76.39
2026-07-03 22:15:00,6251.15,66.46
2026-07-03 22:20:00,6168.07,61.28
2026-07-03 22:25:00,6090.81,59.95
2026-07-03 22:30:00,6030.93,52.11
2026-07-03 22:35:00,5967.52,52.12
2026-07-03 22:40:00,5923.84,52.25
2026-07-03 22:45:00,5884.06,46.1
2026-07-03 22:50:00,5851.02,38.0
2026-07-03 22:55:00,5884.67,49.41
2026-07-03 23:00:00,5816.55,43.98
2026-07-03 23:05:00,5866.13,38.0
2026-07-03 23:10:00,5927.18,59.87
2026-07-03 23:15:00,5923.94,56.3
2026-07-03 23:20:00,6044.08,60.32
2026-07-03 23:25:00,6156.62,58.99
2026-07-03 23:30:00,6112.71,52.14
2026-07-03 23:35:00,6121.2,64.72
2026-07-03 23:40:00,6061.73,74.85
2026-07-03 23:45:00,6061.6,74.04
2026-07-03 23:50:00,5988.7,64.62
2026-07-03 23:55:00,5937.49,62.72
2026-07-04 00:00:00,5875.1,50.27
2026-07-04 00:05:00,5846.05,47.84
2026-07-04 00:10:00,5847.97,50.27
2026-07-04 00:15:00,5780.74,50.27
2026-07-04 00:20:00,5740.67,50.27
2026-07-04 00:25:00,5806.41,63.46
2026-07-04 00:30:00,5756.32,61.68
2026-07-04 00:35:00,5717.8,68.45
2026-07-04 00:40:00,5707.24,63.01
2026-07-04 00:45:00,5663.66,51.8
2026-07-04 00:50:00,5672.8,51.09
2026-07-04 00:55:00,5589.65,50.27
2026-07-04 01:00:00,5487.78,50.27
2026-07-04 01:05:00,5471.44,50.27
2026-07-04 01:10:00,5414.52,48.11
2026-07-04 01:15:00,5390.63,43.63
2026-07-04 01:20:00,5416.85,50.27
2026-07-04 01:25:00,5339.95,50.27
2026-07-04 01:30:00,5364.06,38.05
2026-07-04 01:35:00,5340.31,43.24
2026-07-04 01:40:00,5333.3,50.27
2026-07-04 01:45:00,5283.96,50.27
2026-07-04 01:50:00,5156.34,43.68
2026-07-04 01:55:00,5140.73,49.4
2026-07-04 02:00:00,5159.64,50.27
2026-07-04 02:05:00,5152.67,60.82
2026-07-04 02:10:00,5124.33,50.27
2026-07-04 02:15:00,5128.13,50.34
2026-07-04 02:20:00,5120.84,63.07
2026-07-04 02:25:00,5092.63,64.0
2026-07-04 02:30:00,5037.03,38.0
2026-07-04 02:35:00,5008.61,50.27
2026-07-04 02:40:00,5054.47,62.28
2026-07-04 02:45:00,5039.12,50.27
2026-07-04 02:50:00,5006.17,50.27
2026-07-04 02:55:00,4973.9,43.73
2026-07-04 03:00:00,4987.07,50.27
2026-07-04 03:05:00,4953.25,50.27
2026-07-04 03:10:00,4958.03,50.27
2026-07-04 03:15:00,4881.32,49.14
2026-07-04 03:20:00,4963.26,43.68
2026-07-04 03:25:00,4998.97,50.27
2026-07-04 03:30:00,4875.27,50.27
2026-07-04 03:35:00,4938.32,50.27
2026-07-04 03:40:00,4904.12,50.27
2026-07-04 03:45:00,4916.87,50.27
2026-07-04 03:50:00,4804.98,41.73
2026-07-04 03:55:00,4839.61,49.37
2026-07-04 04:00:00,4854.8,49.23
2026-07-04 04:05:00,4887.26,49.61
2026-07-04 04:10:00,4918.83,50.27
2026-07-04 04:15:00,4913.78,49.88
2026-07-04 04:20:00,4920.97,49.23
2026-07-04 04:25:00,4920.84,50.27
2026-07-04 04:30:00,4936.54,50.27
2026-07-04 04:35:00,4854.72,38.0
2026-07-04 04:40:00,4867.98,49.24
2026-07-04 04:45:00,4955.25,50.27
2026-07-04 04:50:00,4955.65,50.59
2026-07-04 04:55:00,4934.15,53.33
2026-07-04 05:00:00,5015.71,64.0
2026-07-04 05:05:00,4965.66,50.27
2026-07-04 05:10:00,4925.78,55.8
2026-07-04 05:15:00,4933.38,51.89
2026-07-04 05:20:00,4940.13,50.27
2026-07-04 05:25:00,4963.62,50.33
2026-07-04 05:30:00,5078.21,62.74
2026-07-04 05:35:00,5006.37,51.03
2026-07-04 05:40:00,5065.8,52.77
2026-07-04 05:45:00,5062.32,51.43
2026-07-04 05:50:00,5069.7,64.23
2026-07-04 05:55:00,5191.47,62.43
2026-07-04 06:00:00,5260.69,75.79
2026-07-04 06:05:00,5309.53,68.66
2026-07-04 06:10:00,5297.18,59.93
2026-07-04 06:15:00,5343.29,61.31
2026-07-04 06:20:00,5386.97,80.5
2026-07-04 06:25:00,5358.88,76.86
2026-07-04 06:30:00,5369.2,62.89
2026-07-04 06:35:00,5393.08,60.4
2026-07-04 06:40:00,5511.35,72.72
2026-07-04 06:45:00,5549.39,78.12
2026-07-04 06:50:00,5616.16,73.75
2026-07-04 06:55:00,5659.01,66.37
